"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7460","prod-32","AMD Phenom II X6 1055T (Thuban 6c/6t)","2.8 GHz (Turbo 3.3 GHz), DDR3-1333, 3 MB L2, 6 MB L3",2637
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7445","prod-33","AMD A10-7850K (Kaveri 4c/4t)","3.7 GHz (Turbo 4 GHz), DDR3-2133, 4 MB L2",2623
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7446","prod-34","AMD A10-7800 (Kaveri 4c/4t)","3.5 GHz (Turbo 3.9 GHz), DDR3-2134, 4 MB L2",2555
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7447","prod-35","AMD A10-7700K (Kaveri 4c/4t)","3.4 GHz (Turbo 3.8 GHz), DDR3-2135, 4 MB L2",2549
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7448","prod-36","AMD A10-5800K (Trinity 4c/4t)","3.8 GHz (Turbo 4.2 GHz), DDR3-1866, 4 MB L2",2543
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7454","prod-37","AMD FX-6100 (Zambezi 6c/6t)","3.3 GHz (Turbo 3.9 GHz), DDR3-1866, 6 MB L2, 8 MB L3",2493
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7451","prod-38","AMD A8-3870k (Llano 4c/4t)","3 GHz, DDR3-1866, 4 MB L2",2428
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7453","prod-39","AMD FX-4130 (Zambezi 4c/4t)","3.8 GHz (Turbo 4 GHz), DDR3-1866, 4 MB L2, 8 MB L3",2362
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7450","prod-40","AMD A6-3670k (Llano 4c/4t)","2.7 GHz, DDR3-1866, 4 MB L2",2289
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7458","prod-41","AMD Athlon II X4 640 (Propus 4c/4t)","3 GHz, DDR3-1333, 2 MB L2",2277
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7449","prod-42","AMD A6-3650 (Llano 4c/4t)","2.6 GHz, DDR3-1866, 4 MB L2",2245
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7462","prod-43","AMD Phenom II X3 720 BE (Heka 3c/3t)","2.8 GHz, DDR3-1333, 1.5 MB L2, 6 MB L3",2139
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7457","prod-44","AMD Athlon II X3 435 (Rana 3c/3t)","2.9 GHz, DDR3-1333, 1.5 MB L2",2079
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7463","prod-45","AMD Phenom II X2 555 BE (Callisto 2c/2t)","3.2 GHz, DDR3-1333, 1 MB L2, 6 MB L3",1980
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7456","prod-46","AMD Athlon II X2 260 (Regor 2c/2t)","3.2 GHz, DDR3-1333, 2 MB L2",1904
